classification-system;['gregorius lĭk-huák', 'gŭng-lĭk'];Gregorius Lĭk-huák, iâ hô̤ lā̤ gŭng-lĭk hĕ̤k-ciā să̤-lĭk, sê É-dâi-lé nè̤ng Aloysius Lilius dó̤i Julius Lĭk-huák siŭ-gāi ī-hâiu, iù gáu-cŭng Gregorius 13-sié huák-buó gì siŏh cṳ̄ng lĭk-huák.
cognitive-event;['máe̤ng'];Máe̤ng sê nè̤ng diŏh kó̤-káung gì sèng-âu siōng-chiông chók lì gì dù-chiông, siăng-ĭng, sṳ̆-kō̤ hĕ̤k-ciā gāng-gáuk.
cognitive-event;['cìng-gāng'];Cìng-gāng sê dó̤i siŏh dêng ciō-guăng niêng-dĭ gīng-ngiêng gì tŭng-chĭng, bău-guák iā sâ̤ cṳ̄ng gāng-gáe̤k, sṳ̆-siōng, hèng-ùi công-hăk siŏh dŏi sāng-sĕng gì sĭng-lī gâe̤ng sĕng-lī câung-tái.
cognitive-event;['huăng-hī', ':)'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
cognitive-modal-description;['siâ-huôi-ciō-ngiê', 'siâ-huôi ciō-ngiê'];Siâ-huôi-ciō-ngiê sê siŏh cṳ̄ng céng-dê lī-lâung gâe̤ng céng-dê ông-dông.
cognitive-modal-description;['gê̤ṳng-sāng-ciō-ngiê'];Gê̤ṳng-sāng-ciō-ngiê sê siŏh cṳ̄ng céng-dê sṳ̆-siōng, ĭ ciō-diŏng siĕu-miĕk gáuk-ìng cài-sāng, gióng-lĭk siŏh ciáh mò̤ găi-gék, mò̤ guók-gă gâe̤ng céng-hū gì cĭk-tā̤-cié gì siâ-huôi.
cognitive-modal-description;['ngâung', 'ngâung-giāng'];Ngâung, iâ hô̤ lā̤ nàng-mông, sê cī tàu-nō̤ mâ̤ hō̤ sāi gì siŏh cṳ̄ng bâng.
course;['sī'];Sī sê gâe̤ng uăk siŏng-dó̤i gì sĕng-mêng hiêng-chiông, sê cī mì-tì sĕng-ŭk-tā̤ uăk gì sū-iū sĕng-ŭk-hŏk gŭng-nèng ciòng-buô īng-giū dìng-cī.
ecological-collective;['sié-gái'];Sié-gái sê dó̤i sū-iū nó̤h gì tūng-chĭng, â̤ sāi cī ìng-lôi ùng-mìng gì ék-chiék, â̤ sāi cī ìng-lôi dêu gì gó̤-lòng ciáh dê-giù.
ecological-collective;['chāu-mŭk', 'sĭk-ŭk', 'plant', 'plantae'];Sĭk-ŭk, iâ hô̤ chāu-mŭk, sê siŏh cṳ̄ng sĕng-ŭk gì cuō-iéu hìng-tái, bău-guák huă, chāu, chéu ciŏng-uâng dŭ sê sĭk-ŭk gì siŏh cṳ̄ng.
ecological-collective;['sĕng-lìng'];Sĕng-lìng sê cī ô iā sâ̤ chéu cū-siàng gì siŏh ciáh dê-huŏng.
event;['mā-lá-sĕ̤ng'];Mā-lá-sĕ̤ng sê siŏh hâe̤ng kō̤-ngiêng nâi-lĭk gì diòng-pàu ông-dông.
event;['hāi-lâung'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
event;['chiŏ-lòi-ùng'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
event;['huōi-căi', 'huōi-siĕu-chió', 'sék-huōi'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
event;['nò̤-ā'];Nò̤-ā sê «Séng-gĭng» gâe̤ng «Gū-làng-gĭng» diē-sié gì siŏh ciáh ìng-ŭk.
event;['olympic ông-dông-huôi'];Olympic Ông-dông-huôi sê sié-gái gà̤-dēng gì siŏh ciáh duâi-hìng gì ông-dông-huôi, ék-buăng 4 nièng kŭi siŏh huòi.
functional-matter;['dièu-siēng-cê', 'hangul', 'ngiêng-ùng'];Hangul, iâ hô̤ lā̤ Dièu-siēng-cê hĕ̤k-ciā ngiêng-ùng, sê Dièu-siēng-ngṳ̄ gì cê-mō̤.
functional-matter;['gă-pĭ', '咖啡'];Gă-pĭ sê siŏh cṳ̄ng kék gă-pĭ-dâu có̤ gì īng-lâiu.
functional-matter;['germanium', 'г', 'ge'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['cūi-nà̤'];Cūi-nà̤ sê siŏh cṳ̄ng gióng-dé̤ṳk cài-lâiu.
functional-matter;['lāng'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['bō̤-siŏh'];Bō̤-siŏh sê cī siŏh lôi â̤ sāi gák kŭi lì pău-guŏng gì siŏh, ék-buăng bī-gáu ngâing, iông-sék iā bī-gáu cóng.
functional-matter;['că̤-chái'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['dè̤ng', 'cu'];Dè̤ng sê siŏh cṳ̄ng gĭng-sṳ̆k, iâ sê siŏh cṳ̄ng huá-hŏk nguòng-só.
functional-matter;['chéu-nèng-tòng'];Chéu-nèng-tòng sê siŏh cṳ̄ng tòng.
functional-matter;['ciū'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['zirconium', 'zr'];Zirconium sê siŏh cṳ̄ng gĭng-sṳ̆k, iâ sê siŏh cṳ̄ng huá-hŏk nguòng-só.
functional-matter;['dâu-ciŏng'];Dâu-ciŏng sê kĕk uòng-dâu có̤ gì siŏh cṳ̄ng īng-lâiu.
functional-matter;['ciéu-lâiu', 'puói-lâiu'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['chéu-nèng-tòng'];Chéu-nèng-tòng sê siŏh cṳ̄ng tòng.
functional-matter;['caesium', 'cs'];Caesium sê siŏh cṳ̄ng gĭng-sṳ̆k, iâ sê siŏh cṳ̄ng huá-hŏk nguòng-só.
functional-matter;['miêng'];Miêng sê siŏh cṳ̄ng kĕk dêu có̤ gì dòng-dòng-sék gì siēu-siăh.
functional-matter;['nguŏh', 'jade'];Nguŏh sê cī siŏh lôi ngàng-sáik sê sēng-liŏh-sáik buáng-táu-mìng gì bō̤-siŏh.
functional-matter;['ngāi-táe̤k'];Ngāi-táe̤k sê buông siăh uòng dò̤ lā̤ tŭk ngāi gì nó̤h, ék-buăng sê sāi dé̤ṳk hĕ̤k-chiā chà có̤ gì.
functional-matter;['caesium', 'cs'];Caesium sê siŏh cṳ̄ng gĭng-sṳ̆k, iâ sê siŏh cṳ̄ng huá-hŏk nguòng-só.
functional-matter;['ngṳ̀ng', 'ag'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['ĭk-mièu'];Ĭk-mièu sê cī kĕk sá̤-kṳ̄ng, bâng-dŭk hĕ̤k-ciā ngàng sá̤-bàu có̤ siàng gì, â̤ niông sĕng-ŭk-tā̤ sāng-sĕng dĕk-ê-séng miēng-ĭk gì sĕng-ŭk cié-câ̤.
functional-matter;['tòng', '糖'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['ă-piéng', '阿片', '鴉片'];Ă-piéng sê siŏh cṳ̄ng cĭng-sìng iŏh, sê kék ĕng-sé̤ṳk có̤ gì.
functional-matter;['huăng-giāng-sṳ̀', 'solanum tuberosum'];Huăng-giāng-sṳ̀, sĭk-cié diŏh tĕ̤k “Huăng-giāng-nṳ̀”, sê siŏh cṳ̄ng sĕ̤ng-cī-nuŏk sĭk-ŭk.
functional-matter;['mì-sĕng-só', '維他命', '維生素', '维他命', '维生素'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['mì-sĕng-só', '維他命', '維生素', '维他命', '维生素'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['kō̤-lŏ̤h', 'cola'];Cola, ĭng-ĭk kō̤-lŏ̤h, sê siŏh cṳ̄ng īng-lâiu.
functional-matter;['cāi-puŏi'];Cāi-puŏi sê siŏh cṳ̄ng ciŏng-muòng dò̤ lā̤ có̤ bău-ciŏng gì cāi.
functional-matter;['dâu-hô', '豆腐', 'tofu'];Dâu-hô iâ â̤ siā có̤ dâu-ô, sê siŏh cṳ̄ng kék uòng-dâu có̤ gì niōng-niōng-sék gì siēu-siăh, â̤ dé̤ṳng puói buông.
functional-matter;['liĕk-chiĕ'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bēng-buōng.
functional-matter;['tàng'];Tàng sê nè̤ng hié, ciĕ-ké-guāng dēng dēng pé-kiŏng â-dā̤ gì hŭ-ngék guāng-dô̤ niĕng-mŏk hŭng-mĭk chók lì gì nĭ-nĭ-sék gì ĭk-tā̤.
functional-matter;['può-dò̤-ciū'];Può-dò̤-ciū sê siŏh cṳ̄ng kĕk può-dò̤ có̤ gì ciū.
functional-matter;['è̤ng-dà'];È̤ng-dà sê siŏh cṳ̄ng uòng-ciòng huák-gáu gì dà.
functional-matter;['hŏng-giāng', '紙薰', '纸薰', '薰囝'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['só-lâiu'];Só-lâiu sê siŏh cṳ̄ng gŏ̤-hŭng-cṳ̄ hăk siàng gì chéu-ciĕ cié-pīng.
functional-matter;['buông-mī', 'băh-mī', 'cā-mī', 'uāng-mī'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['huōi-lṳ̀ng-guō'];Huōi-lṳ̀ng-guō sê siŏh cṳ̄ng cūi-guō.
functional-matter;['bĭng-dê̤ṳ'];Bĭng-dê̤ṳ sê siŏh cṳ̄ng iĕk-tiĕng siăh gì iā bĭng gì nó̤h, kék tòng, dièu-lâiu, sáik-só gă gáu cūi, guō-cáik hĕ̤k-ciā ngṳ̀-nèng diē-sié, gái ĕng bĭng-siŏng dâi-dŏng có̤ siàng gâe̤ng bĭng siŏh iông.
functional-matter;['niêu'];Niêu sê nè̤ng gâe̤ng gì-tă cék-tùi dông-ŭk dâi-siâ ī-hâiu, iù niêu-dô̤ bà̤ chók lì gì ĭk-tā̤.
functional-matter;['lâung-gŏ̤'];Lâung-gŏ̤ sê siŏh cṳ̄ng sāi lâung gâe̤ng miêng-hūng, gă tòng gâe̤ng iù có̤ gì gŏ̤.
functional-matter;['ngù-nèng'];Ngù-nèng sê nèng-ngù gì nèng, iâ sê gĭng-dáng ìng-lôi ciō-iéu sĭk-pīng cĭ ék.
functional-matter;['lâung'];Lâung sê cēu, tè̤ng gâe̤ng lâng-chă̤ dông-ŭk iōng giâ lì gì ô ngâing káe̤k gì bì-tăi.
functional-matter;['duâi-tàu-chái'];Duâi-tàu-chái sê siŏh cṳ̄ng sĕ̤ng-cī-niŏh sĭk-ŭk.
functional-matter;['gâng', '汗'];Gâng sê nè̤ng cī siŏh lôi cék-tùi dông-ŭk tŭng-guó gâng-siáng hŭng-mĭk chók lì gì ĭk-tā̤.
functional-matter;['mièng-huă'];Mièng-huă sê siŏh lôi mièng-huă sĭk-ŭk gì chiĕng-mì cū-cék, â̤ dé̤ṳng dò̤ lì có̤ mièng ĭ gâe̤ng mièng-puôi sāi.
functional-matter;['iŏh'];Iŏh sê siŏh lôi dò̤ lì dê bâng gì nó̤h.
functional-matter;['chó'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['ŭ-lṳ̀ng-dà'];Ŭ-lṳ̀ng-dà sê siŏh cṳ̄ng huák-gáu siŏh-buáng gì dà.
functional-matter;['liŏh-dà'];Liŏh-dà sê dà-niŏh gĭng-guó sák-chiăng, iù-niēng, găng-só̤ ī-hâiu có̤ siàng gì siŏh cṳ̄ng dà.
functional-matter;['siăh gì nṳ̆k'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['chà'];Chà iâ hô̤ lā̤ mŭk, sê cī chéu gì mŭk-dê-huá cŭ-cék, â̤ dé̤ṳng dò̤ lì siĕu.
functional-matter;['siê-iù'];Siê-iù hiêng-câi gì Hók-ciŭ-uâ diŏh tĕ̤k “sĭ-iù”, sê siŏh cṳ̄ng sāi uòng-dâu có̤ gì dièu-lâiu.
functional-matter;['săng-mìng-dê'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
functional-matter;['ngṳ̀-uòng'];Ngṳ̀-uòng sê siŏh cṳ̄ng siēu-siăh.
functional-matter;['ê-só'];Ê-só sê siŏh cṳ̄ng dièu-lâiu, ciō-iéu sìng-hông sê gók-ăng-sŏng-năk.
functional-matter;['sièng', '盐', '鹽'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
genetic-collective;['băh-cṳ̄ng-nè̤ng', 'băh cṳ̄ng nè̤ng'];Băh-cṳ̄ng-nè̤ng, iâ hô̤ lā̤ băh-ìng, sê cī puòi-hŭ ngàng-sáik bī-gáu băh gì ìng-cṳ̄ng.
geographical-object;['uòng-dô̤ sĕk-nê sĭng-cô̤'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
geographical-object;['hù'];Hù hĕ̤k-ciā hô̤ lā̤ ù, sê lṳ̆k-dê dâi-dŏng siŏng-dó̤i cêng-cī, ô nék-giāng miêng-cék gì cūi-káuk, mò̤ gâe̤ng hāi hĕ̤k-ciā dâi-iòng lièng siŏh dŏi.
geographical-object;['cayman gùng-dō̤'];Cayman Gùng-dō̤ sê Ĭng-guók diŏh Báe̤k Mī-ciŭ Caribe dê-kṳ̆ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['anguilla'];Anguilla sê Ĭng-guók diŏh Báe̤k Mī-ciŭ Caribe dê-kṳ̆ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['liù-giù', 'liù-giù gùng-dō̤'];Liù-giù sê să̤ Tái-bìng-iòng gà̤-lēng gì gùng-dō̤, téng Nĭk-buōng gì Giū-ciŭ chiŏng gáu Dài-uăng.
geographical-object;['nàng mī-ciŭ'];Nàng Mī-ciŭ sê sié-gái dâ̤ 4 duâi gì dâi-lṳ̆k, miêng-cék 17,840,000 km², sê dê-giù biēu miêng-cék gì 3.5%.
geographical-object;['hāi', 'hāi-iòng'];Hāi sê gâe̤ng dâi-iòng lièng siŏh dŏi gì duâi miêng-cék gì gèng-cūi-kṳ̆.
geographical-object;['dài-uăng', 'dṳ̆ng-huà mìng-guók'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
geographical-object;['marshall gùng-dō̤'];Marshall Gùng-dō̤ sê Dâi-iòng-ciŭ gì siŏh ciáh guók-gă.
geographical-object;['bermuda'];Bermuda sê Ĭng-guók diŏh Báe̤k Mī-ciŭ Caribe dê-kṳ̆ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['nâung antilles gùng-dō̤'];Nâung Antilles Gùng-dō̤ găk Caribe Dê-kṳ̆, sê Să̤ Éng-dô Gùng-dō̤ gì siŏh buô-hông, bău-guák Leeward Gùng-dō̤, Windward Gùng-dō̤ gâe̤ng Leeward Antilles.
geographical-object;['duâi antilles gùng-dō̤'];Duâi Antilles Gùng-dō̤ găk Caribe Dê-kṳ̆, sê Să̤ Éng-dô Gùng-dō̤ gì siŏh buô-hông, bău-guák Cuba, Jamaica, Hispaniola gâe̤ng Puerto Rico.
geographical-object;['gùng-dō̤', 'liĕk-dō̤'];Gùng-dō̤ iâ hô̤ lā̤ liĕk-dō̤, sê iù siŏh dŏi dō̤ cŭ siàng gì dê-hìng.
geographical-object;['falkland gùng-dō̤'];Falkland Gùng-dō̤ sê Ĭng-guók diŏh Nàng Mī-ciŭ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['saba'];Saba sê Hò̤-làng găk Báe̤k Mī-ciŭ gì siŏh ciáh cê̤ṳ-dê-chê.
geographical-object;['gèng-hāi'];Gèng-hāi sê Ā-ciŭ dṳ̆ng-buô gì siŏh ciáh nô̤i-lṳ̆k-hù.
geographical-object;['dō̤'];Dō̤ sê cī sé-méng dŭ gâe̤ng cūi bău-ùi diŏh diē-sié gì nâung gì lṳ̆k-dê.
geographical-object;['dâi-iòng'];Dâi-iòng sê cī dê-giù biēu-méng miêng-cék iā duâi gì gèng-cūi-kṳ̆.
geographical-object;['dâi-iòng-ciŭ'];Dâi-iòng-ciŭ sê sié-gái gà̤-dēng gì siŏh ciáh ciŭ.
geographical-object;['uòng-ò̤'];Uòng-ò̤ sê Dṳ̆ng-guók báe̤k-huŏng gì siŏh dèu ò̤.
geographical-object;['amazon ò̤'];Amazon Ò̤ sê Nàng Mī-ciŭ gì siŏh dèu ò̤.
geographical-object;['bonaire'];Bonaire sê Hò̤-làng găk Báe̤k Mī-ciŭ gì siŏh ciáh cê̤ṳ-dê-chê.
geographical-object;['sī-hāi'];Sī-hāi sê siŏh ciáh hù, diŏh Jordan gâe̤ng Bă-lĕk-sṳ̆-tāng cĭ găng.
geographical-object;['ŭ-hāi'];Ŭ-hāi sê Ĕu-ciŭ gâe̤ng Ā-ciŭ cĭ găng gì siŏh ciáh hāi.
geographical-object;['ciá-tàu', 'bŭk-buó'];Ciá, iâ hô̤ lō̤ ciá-tàu hĕ̤k-chiā bŭk-buó, sê ò̤ hĕ̤k-ciā kă̤ gĭng-guó ò̤-sùng duâng-méng gì sèng-âu dĭk-dĭk-sék téng gà̤-dēng dâung giâ lì gì cūi-làu.
geographical-object;['nàng dṳ̆ng-guók hāi'];Nàng Dṳ̆ng-guók Hāi sê Dṳ̆ng-guók nàng-buô gì siŏh ciáh hāi.
geographical-object;['montserrat'];Montserrat sê Ĭng-guók diŏh Báe̤k Mī-ciŭ Caribe dê-kṳ̆ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['caribe hāi'];Caribe Hāi, iâ hô̤ lā̤ Caribbean Hāi, sê diŏh Mĕ̤k-să̤-gŏ̤ Yucatán Buáng-dō̤ gâe̤ng Dṳ̆ng Mī-ciŭ cĭ găng gì siŏh ciáh hāi.
geographical-object;['ā-dī-ā hāi'];Ā-dī-ā Hāi sê Ĕu-ciŭ É-dâi-lé buáng-dō̤ gâe̤ng Balkan buáng-dō̤ cĭ-găng gì hāi, dòng dâi-kái 800 gŭng-lī, kuăng 200 gŭng-lī.
geographical-object;['nĭk-buōng-hāi', '日本海'];Nĭk-buōng-hāi, Dièu-siēng Mìng-ciō-ciō-ngiê Ìng-mìng Gê̤ṳng-huò-guók gó̤ ĭ Dĕ̤ng Dièu-siēng Hāi, Dâi-hàng Mìng-guók gó̤ ĭ Dĕ̤ng Hàng-guók Hāi, sê Ā-ciŭ dĕ̤ng-buô gì siŏh ciáh hāi, diŏh Dièu-siēng Buáng-dō̤ dĕ̤ng-hióng.
geographical-object;['dièu-siēng'];Dièu-siēng buáng-dō̤, iâ hô̤ lā̤ Hàng buáng-dō̤, sê siŏh ciáh Dĕ̤ng Ā gì buáng-dō̤.
geographical-object;['háik-lṳ̀ng-gĕ̤ng', 'amur'];Háik-lṳ̀ng-gĕ̤ng, iâ hô̤ lā̤ Amur Ò̤, sê Dṳ̆ng-guók Háik-lṳ̀ng-gĕ̤ng-sēng gâe̤ng Ngò̤-lò̤-sṳ̆ gău-gái gì siŏh dèu gĕ̤ng.
geographical-object;['tigris ò̤', 'hĭ-dī-giék ò̤'];Hĭ-dī-giék Ò̤ sê Dṳ̆ng-dĕ̤ng gì siŏh dèu ò̤, kī-nguòng ṳ̀ Tū-ī-gì, làu-gĭng Iraq, có̤i-hâiu làu gáu Pŏ̤-sṳ̆-uăng.
geographical-object;['nàng-gĭk-ciŭ'];Nàng-gĭk-ciŭ sê sié-gái gà̤-dēng gì siŏh ciáh ciŭ.
geographical-object;['dâi britain', 'dâi bók-liĕk-diĕng dō̤', 'dâi-bók-liĕk-diĕng dō̤', 'dâi bók-liĕk-diĕng'];Dâi Britain sê Ĕu-ciŭ gì 1 ciáh dō̤, iù Britain siông gì Ĭng-gáik-làng, Sŭ-gáik-làng, Ŭi-ī-sê̤ṳ cū-siàng.
geographical-object;['new caledonia'];New Caledonia sê Huák-guók găk Dâi-iòng-ciŭ gì siŏh ciáh sṳ̆k-dê.
geographical-object;['martinique'];Martinique sê Huák-guók diŏh Báe̤k Mī-ciŭ Caribe dê-kṳ̆ gì siŏh ciáh cê̤ṳ-dê liāng-tū.
geographical-object;['sint eustatius'];Sint Eustatius sê Hò̤-làng găk Báe̤k Mī-ciŭ gì siŏh ciáh cê̤ṳ-dê-chê.
geographical-object;['sint maarten'];Sint Maarten găk Báe̤k Mī-ciŭ gì Caribe dê-kṳ̆, sê Hò̤-làng Uòng-guók gì siŏh ciáh gáiu-siàng-guók.
geographical-object;['báe̤k-bĭng-iòng'];Báe̤k-bĭng-iòng, iâ hô̤ lā̤ Báe̤k-gĭk-hāi, sê Báe̤k-gĭk hô-gê̤ṳng gì siŏh ciáh dâi-iòng.
geographical-object;['mī-ciŭ'];Mī-ciŭ, ciòng-miàng Ā-mī-lé-gă, sê sié-gái gà̤-dēng gì siŏh ciáh dâi-lṳ̆k.
geographical-object;['dĕ̤ng dṳ̆ng-guók hāi', 'dĕ̤ng-hāi'];Dĕ̤ng Dṳ̆ng-guók Hāi, Dṳ̆ng-guók nè̤ng gó̤ ĭ Dĕ̤ng-hāi, Hàng-guók nè̤ng gó̤ ĭ Nàng-hāi, sê Tái-bìng-iòng biĕng-dău gì siŏh ciáh hāi.
geographical-object;['uòng-hāi'];Uòng-hāi, Dièu-siēng Mìng-ciō-ciō-ngiê Ìng-mìng Gê̤ṳng-huò-guók gâe̤ng Dâi-hàng Mìng-guók gó̤ ĭ Să̤-hāi, sê Dṳ̆ng-guók gâe̤ng Dièu-siēng cĭ găng gì siŏh ciáh hāi.
geographical-object;['dâi-să̤-iòng'];Dâi-să̤-iòng sê sié-gái gà̤-dēng gì siŏh ciáh dâi-iòng.
geographical-object;['greenland'];Greenland sê Báe̤k Mī-ciŭ gì siŏh ciáh dō̤, sê sṳ̆k Dăng-măh guāng gì cê̤ṳ-dê liāng-tū.
geographical-object;['tái-bìng-iòng'];Tái-bìng-iòng sê sié-gái gà̤-dēng gì siŏh ciáh dâi-iòng.
geographical-object;['diòng-gĕ̤ng', '揚子江', '長江'];Diòng-gĕ̤ng iâ hô̤ lā̤ Iòng-cṳ̄-gĕ̤ng, sê Dṳ̆ng-guók nàng-huŏng gì siŏh dèu gĕ̤ng.
geographical-object;['báe̤k-hāi-dô̤', 'hokkaidō', '北海道'];Hokkaidō sê Nĭk-buōng gì siŏh ciáh dô̤.
geographical-object;['lṳ̆k-dê'];Lṳ̆k-dê sê cī dê-giù biēu-méng muôi ké̤ṳk cūi mĭh gì buô-hông.
geographical-object;['nàng-bĭng-iòng'];Nàng-bĭng-iòng iâ hô̤ lā̤ Nàng-dâi-iòng hĕ̤k-ciā Nàng-gĭk-hāi, sê Nàng-gĭk-ciŭ hô-gê̤ṳng siŏh kuàng gì dâi-iòng.
geographical-object;['să̤ éng-dô gùng-dō̤'];Să̤ Éng-dô Gùng-dō̤ sê Caribe Dê-kṳ̆ gì siŏh ciáh gùng-dō̤, bău-guák Lucayan Gùng-dō̤, Duâi Antilles Gùng-dō̤ gâe̤ng Nâung Antilles Gùng-dō̤.
geographical-object;['nile ò̤', 'nà̤-lò̤ ò̤', 'nà̤-lò̤-ò̤'];Nà̤-lò̤ Ò̤ sê Hĭ-ciŭ báe̤k buô gì siŏh dèu cĭng dòng gì ò̤.
gestalt;['tiō-uòng'];Tiō-uòng iâ hô̤ lā̤ tiō-uòng-hìng, sê gī-hò̤ diē-sié gì siŏh cṳ̄ng hìng-câung.
gestalt;['pău-ŭk-siáng', 'parabolă'];Pău-ŭk-siáng sê gī-hò̤ diē-sié gì siŏh cṳ̄ng uòng-chŭi-kuóh-siáng.
information-encoding-system;['sĭ'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
information-encoding-system;['biêng-lâung'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
information-object;['lá-dĭng cê-mō̤', 'lò̤-mā-cê'];Lá-dĭng cê-mō̤ iâ hô̤ lā̤ Lò̤-mā-cê, sê gô-dā̤ Lò̤-mā Dá̤-guók huák-mìng gì siŏh cṳ̄ng cê-mō̤, iâ sê gĭng-dáng có̤i sâ̤ nè̤ng sāi gì siŏh tó̤ cê-mō̤.
information-object;['hŏk-ôi'];Chăng-kō̤ Mìng-dĕ̤ng-ngṳ̄ Háng-cê gì bāng-buōng.
information-object;['nguòng-dâi-mā', 'nguòng-sṳ̄-mā'];Nguòng-dâi-mā, iâ hô̤ lā̤ nguòng-sṳ̄-mā, nguòng-mā, nguòng-tiàng-sê̤ṳ hĕ̤k-ciā tìng-sék-mā, sê cī siŏh dŏi nè̤ng ô-niĕ-ài tĕ̤k gì diêng-nō̤ ngṳ̄-ngiòng cī-lêng.
information-object;['kappa'];Kappa, duâi-siā siā có̤ Κ, siēu-siā siā có̤ κ, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 10 ciáh cê-mō̤, diŏh Iota gì piăng-âu gâe̤ng Lambda gì sèng-dău.
information-object;['mu'];Mu, duâi-siā siā có̤ Μ, siēu-siā siā có̤ μ, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 12 ciáh cê-mō̤, diŏh Lambda gì piăng-âu gâe̤ng Nu gì sèng-dău.
information-object;['nu'];Nu, duâi-siā siā có̤ Ν, siēu-siā siā có̤ ν, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 13 ciáh cê-mō̤, diŏh Mu gì piăng-âu gâe̤ng Xi gì sèng-dău.
information-object;['xi'];Xi, duâi-siā siā có̤ Ξ, siēu-siā siā có̤ ξ, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 14 ciáh cê-mō̤, diŏh Nu gì piăng-âu gâe̤ng Omicron gì sèng-dău.
information-object;['omicron'];Omicron, duâi-siā siā có̤ Ο, siēu-siā siā có̤ ο, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 15 ciáh cê-mō̤, diŏh Xi gì piăng-âu gâe̤ng Pi gì sèng-dău.
information-object;['pi'];Pi, duâi-siā siā có̤ Π, siēu-siā siā có̤ π, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 16 ciáh cê-mō̤, diŏh Omicron gì piăng-âu gâe̤ng Rho gì sèng-dău.
information-object;['rho'];Rho, duâi-siā siā có̤ Ρ, siēu-siā siā có̤ ρ, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 17 ciáh cê-mō̤, diŏh Pi gì piăng-âu gâe̤ng Sigma gì sèng-dău.
information-object;['sigma'];Sigma, duâi-siā siā có̤ Σ, siēu-siā siā có̤ σ hĕ̤k-ciā ς, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 18 ciáh cê-mō̤, diŏh Rho gì piăng-âu gâe̤ng Tau gì sèng-dău.
information-object;['tau'];Tau, duâi-siā siā có̤ Τ, siēu-siā siā có̤ τ, sê Hĭ-lé-nà̤ cê-mō̤ gì dâ̤ 19 ciáh cê-mō̤, diŏh Sigma gì piăng-âu gâe̤ng Upsilon gì sèng-dău.
