abstract-region;['tesadüfiy deger'];Tesadüfiy deger - ihtimallar nazariyesiniñ esas añlamlarından biri, bir deñevniñ neticesine bağlı olıp farqlı qıymetleri alıp olğan bir sayı.
political-geographic-object;['i̇llinoys', 'illinóis'];İllinoys — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['nebraska'];Nebraska — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['belçika'];‌ Belçika, resmiy adı Belçika Qırallığı - ğarbiy Avropada bir devlet, Avropa Birliginiñ azası.
political-geographic-object;['svaziland', 'esvatini'];Svaziland - Afrikada bir memleket.
political-geographic-object;['tonga', 'tоnga'];Tonga, resmiy adı Tonga Qırallığı - Okeaniyada memleket.
political-geographic-object;['pakistan'];‌ Pakistan, resmiy adı Pakistan İslâm Cumhuriyeti – Asiyada bir memleket.
political-geographic-object;['bangladeş'];‌ Bangladeş, resmiy adı Bangladeş Halq Cumhuriyeti – Asiyada bir memleket.
political-geographic-object;['afğanistan'];‌ Afğanistan, resmiy adı Afğanistan İslâm Cumhuriyeti – Asiyada bir memleket.
political-geographic-object;['avstriya'];‌ Avstriya, resmiy adı Avstriya Cumhuriyeti — Avropada Alp dağlarında ve Tuna özeni vadiysinde bir devlet.
political-geographic-object;['laos'];‌ Laos, resmiy adı Lao Halq Demokratik Cumhuriyeti - cenüp-şarqiy Asiyada bir memleket.
political-geographic-object;['myanmar'];‌ Myanmar, resmiy adı Myanmar Birligi - cenüp-ğarbiy Asiyada bir memleket.
political-geographic-object;['kamboçiya'];‌ Kamboçiya, resmiy adı Kamboçiya Qırallığı - cenüp-şarqiy Asiyada memleket.
political-geographic-object;['avstraliya'];‌ Avstraliya – Okeaniyada memleket.
political-geographic-object;['konnektikut', 'connecticut'];Konnektikut — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['butan'];‌ Butan, resmiy adı Butan Qırallığı - Asiyada İndistan ve Çin arasında bulunğan kiçik bir memleket.
political-geographic-object;['türkmenistan'];‌ Türkmenistan, resmiy adı Türkmenistan Cumhuriyeti – merkeziy Asiyada bir memleket.
political-geographic-object;['gürcistan'];‌ Gürcistan – ğarbiy Asiyada bir memleket.
political-geographic-object;['ruanda'];Ruanda - Afrikada bir memleket.
political-geographic-object;['zambiya'];Zambiya - Afrikada bir memleket.
political-geographic-object;['kongo', 'kongo demokratik cumhuriyeti'];‌ Kongo
political-geographic-object;['honduras'];Honduras - Şimaliy Amerikada bir devlet.
political-geographic-object;['gvatemala', 'guatémala'];Gvatemala - Şimaliy Amerikada bir devlet.
political-geographic-object;['kosta rika'];Kosta Rika - Şimaliy Amerikada bir devlet.
political-geographic-object;['macaristan'];‌ Macaristan, resmiy adı Macar Cumhuriyeti – merkeziy Avropada Tuna özeni vadiysinde bir devlet.
political-geographic-object;['lehistan', 'poloniya', 'polonya'];‌ Lehistan, resmiy adı Lehistan Cumhuriyeti – merkeziy Avropada bir memleket.
political-geographic-object;['burundi'];‌ Burundi — merkeziy Afrikada bir memlekettir.
political-geographic-object;['tanzaniya'];Tanzaniya - Afrikada bir memleket.
political-geographic-object;['gvineya'];Gvineya - Afrikada bir memleket.
political-geographic-object;['somaliya'];Somaliya - Afrikada bir memleket.
political-geographic-object;['vyetnam'];‌ Vyetnam, resmiy adı Vyetnam Sotsialistik Cumhuriyeti - cenüp-şarqiy Asiyada İndo-Çin yarımadasında bir memleket.
political-geographic-object;['libiya'];Libiya – Şimaliy Afrikada bir memleket.
political-geographic-object;['almaniya'];‌ Almaniya, resmiy adı Almaniya Federativ Cumhuriyeti – ğarbiy Avropada bir devlet.
political-geographic-object;['sudan'];Sudan - Afrikada bir memleket.
political-geographic-object;['mısır'];‌ Mısır, resmiy adı Mısır Arap Cumhuriyeti – şimal-şarqiy Afrikada bir memleket.
political-geographic-object;['gayana'];‌ Gayana — Cenübiy Amerikada memleket.
political-geographic-object;['surinam'];‌ Surinam — Cenübiy Amerikada memleket.
political-geographic-object;['venesuela'];‌ Venesuela — Cenübiy Amerikada memleket.
political-geographic-object;['cezair'];Cezair - şimaliy Afrikada bir memleket.
political-geographic-object;['i̇ndistan'];‌ İndistan, resmiy adı İndistan Cumhuriyeti – Asiyada bir memleket.
political-geographic-object;['i̇taliya'];‌ İtaliya, resmiy adı İtalyan Cumhuriyeti – cenübiy Avropada, Appenin yarımadasında bir devlet.
political-geographic-object;['çile'];‌ Çile — Cenübiy Amerikada memleket.
political-geographic-object;['paragvay'];‌ Paragvay — Cenübiy Amerikada memleket.
political-geographic-object;['botsvana'];Botsvana - Afrikada bir memleket.
political-geographic-object;['mozambik'];Mozambik - Afrikada bir memleket.
political-geographic-object;['i̇ndoneziya'];‌ İndoneziya, resmiy adı İndoneziya Cumhuriyeti - cenüp-şarqiy Asiyada Malay adalarında bulunğan bir memleket.
political-geographic-object;['yunanistan'];‌ Yunanistan, resmiy adı Yunan Cumhuriyeti - cenüp-şarqiy Avropada Balqan yarımadasınıñ cenübiy qısmında bir memleket.
political-geographic-object;['ukraina'];‌ Ukraina – şarqiy Avropada bir memleket.
political-geographic-object;['meksika'];Meksika, resmiy adı Meksika Qoşma Ştatları - Şimaliy Amerikanıñ cenübiy qısmında bir devlet.
political-geographic-object;['ermenistan'];‌ Ermenistan, resmiy adı Ermenistan Cumhuriyeti - ğarbiy Asiyada cenübiy Kavkaz regionındaki bir memleket.
political-geographic-object;['iraq'];‌ Iraq, resmiy adı Iraq Cumhuriyeti – Asiyada memleket.
political-geographic-object;['cenübiy koreya', 'kоreya cumhuriyeti'];‌ Cenübiy Koreya, resmiy adı Koreya Cumhuriyeti - Asiyada Koreya yarımadasınıñ cenübiy qısmındaki bir memleket.
political-geographic-object;['dominikan cumhuriyeti'];Dominikan Cumhuriyeti - Şimaliy Amerikada bir devlet.
political-geographic-object;['gambiya'];Gambiya - Afrikada bir memleket.
political-geographic-object;['ğana'];Ğana - Afrikada bir memleket.
political-geographic-object;['nigeriya'];Nigeriya - Afrikada bir memleket.
political-geographic-object;['filtiş yalısı'];Filtiş Yalısı ya da Kot d'İvuar - Afrikada bir memleket.
political-geographic-object;['niger'];‌ Niger, resmiy adı Niger Cumhuriyeti – Afrikada bir memleket.
political-geographic-object;['gabon'];Gabon - Afrikada bir memleket.
political-geographic-object;['kongo', 'kongo cumhuriyeti'];Kongo, resmiy adı Kongo Cumhuriyeti - Afrikada bir memleket.
political-geographic-object;['kamerun'];Kamerun - Afrikada bir memleket.
political-geographic-object;['gvineya bissau'];Gvineya Bissau - Afrikada bir memleket.
political-geographic-object;['senegal'];‌ Senegal, resmiy ad Senegal Cumhuriyeti - Senegal özeniniñ cenübinde, Ğarbiy Afrikada bir memleket.
political-geographic-object;['frenkistan'];‌ Frenkistan, resmiy adı Frenk Cumhuriyeti – ğarbiy Avropada bir memleket.
political-geographic-object;['ekvador'];‌ Ekvador — Cenübiy Amerikada memleket.
political-geographic-object;['i̇rlandiya'];‌ İrlandiya - ğarbiy Avropada İrlandiya adasında bulunğan bir memleket.
political-geographic-object;['madagaskar'];‌ Madagaskar, resmiy adı Madagaskar Cumhuriyeti – Afrikada bir memleket.
political-geographic-object;['maldivler'];‌ Maldivler, resmiy adı Maldivler Cumhuriyeti - İnd okeanında Maldiv adalarında bir memleket.
political-geographic-object;['el salvador'];El Salvador - Şimaliy Amerikada bir devlet.
political-geographic-object;['filippinler'];‌ Filippinler, resmiy adı Filippinler Cumhuriyeti - cenüp-şarqiy Asiyada Filipin adalarında bulunğan bir memleket.
political-geographic-object;['seyşeller'];Seyşeller – Afrikada bir memleket.
political-geographic-object;['yalta', 'jalta'];Yalta (ukraince Ялта, rusça Ялта) — Qırımnıñ cenübiy yalı boyunda bir kurort şeeridir.
political-geographic-object;['i̇sveç', 'i̇sveçiya'];‌ İsveç, resmiy adı İsveç Qırallığı – şimaliy Avropada Skandinaviya yarımadasında bir memleket.
political-geographic-object;['vladivostok'];Vladivostok - Rusiyenıñ Primorye ülkesinde şeer.
political-geographic-object;['paytaht'];Paytaht - bir devletniñ memuriy merkezi olğan şeeri, devletniñ merkezini temsil ete.
political-geographic-object;['lihtenşteyn'];‌ Lihtenşteyn, resmiy adı Lihtenşteyn Prinsligi - ğarbiy Avropada İsviçre ve Avstriya arasında bulunğan kiçik bir memleket.
political-geographic-object;['andorra'];‌ Andorra, resmiy adı Andorra Prinsligi - ğarbiy Avropadaki Pirene dağlarında İspaniya ve Frenkistan arasında bulunğan kiçik bir devlet.
political-geographic-object;['tennessi', 'tennessee'];Tennessi — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['kentukki', 'kentucky'];Kentukki — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['kanzas', 'kansas'];Kanzas — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['vermont'];Vermont — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['rod aylend', 'rhode island'];Rod Aylend — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['alâska'];Alâska — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['oregon'];Oregon — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['luiziana', 'louisiana'];Luiziana — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['oklahoma'];Oklahoma — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['arkanzas', 'arkansas'];Arkanzas — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['florida'];Florida — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['corciya', 'geórgia'];Corciya — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['cenübiy karolina'];Cenübiy Karolina — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['nyu meksiko'];Nyu Meksiko — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['arizona'];Arizona — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['virginiya'];Virginiya — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['aydaho', 'idaho'];Aydaho — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['alabama'];Alabama — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['gavayi'];Gavayi — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['nevada'];Nevada — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['kaliforniya'];Kaliforniya — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['vayoming', 'wyoming'];Vayoming — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['yuta', 'utah'];Yuta — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['kolorado', 'colorado'];Kolorado — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['cenübiy dakota'];Cenübiy Dakota — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
political-geographic-object;['oman'];‌ Oman, resmiy adı Oman Sultanlığı - ğarbiy Asiyada Arabistan yarımadasında bir memleket.
political-geographic-object;['küveyt'];‌ Küveyt, resmiy adı Küveyt Devleti - ğarbiy Asiyada Basra körfezi regionında bir memleket.
political-geographic-object;['urdun', 'ürdün'];‌ Urdun, resmiy adı Urdun Haşemiy Malikligi - ğarbiy Asiyada bir memleket.
political-geographic-object;['lübnan'];‌ Lübnan, resmiy adı Lübnan Cumhuriyeti - ğarbiy Asiyada Aq deñiz şarqiy yalısında bir memleket.
political-geographic-object;['vatikan'];‌ Vatikan, resmiy adı Vatikan Şeeri Devleti - cenübiy Avropada İtalyan paytahtı Roma şeeriniñ içinde bulunğan kiçik bir devlet.
political-geographic-object;['fici'];‌ Fici, resmiy adı Fici Adaları Cumhuriyeti - Okeaniyada memleket.
political-geographic-object;['amsterdam'];Amsterdam (felemenkçe Amsterdam) - Felemenkniñ paytahtı.
political-geographic-object;['krakov', 'krakоv'];Krakov – Lehistanda bir şeer.
political-geographic-object;['donetsk'];Donetsk (ukraince Донецьк) — Ukrainada bir şeerdir, Donetsk vilâyetiniñ merkezi.
political-geographic-object;['aşağı novgorod', 'nijniy novgorod'];Nijniy Novgorod - Rusiyede bir şeer, Nijniy Novgorod vilâyetiniñ merkezi.
political-geographic-object;['kabo verde'];Kabo Verde – Afrikada bir memleket.
political-geographic-object;['sent vinsent ve grenadinler'];Sent Vinsent ve Grenadinler - Şimaliy Amerikada bir devlet.
political-geographic-object;['bahreyn'];‌ Bahreyn, resmiy adı Bahreyn Malikligi - Asiyada memleket.
political-geographic-object;['vanuatu'];Vanuatu, resmiy adı Vanuatu Cumhuriyeti - Okeaniyada memleket.
political-geographic-object;['kiribati'];‌ Kiribati, resmiy adı Kiribati Cumhuriyeti - Okeaniyadaki Mikroneziya regionında bir memleket.
political-geographic-object;['trinidad ve tobago'];Trinidad ve Tobago - Şimaliy Amerikada bir devlet.
political-geographic-object;['i̇slandiya', 'i̇slandiya cumhuriyeti'];‌ İslandiya, resmiy adı İslandiya Cumhuriyeti - Atlantik okeannıñ şimaliy qısmında İslandiya adasında bulunğan bir memleket.
political-geographic-object;['grenada'];Grenada - Şimaliy Amerikada bir devlet.
political-geographic-object;['san paulu', 'sâo paulo'];San Paulu - Brazilde şeer.
political-geographic-object;['port lui', 'port louis'];Port Lui - Mauritiusniñ paytahtı.
political-geographic-object;['lisbon'];Lisbon - Portugaliyanıñ paytahtı.
political-geographic-object;['lima'];Lima - Perunıñ paytahtı.
political-geographic-object;['sofiya'];Sofiya (bulğarca София) – Bulğaristannıñ paytahtı.
political-geographic-object;['bogota'];Bogota - Kolombiyanıñ paytahtı.
political-geographic-object;['prağa'];Prağa - Çehiyanıñ paytahtı.
political-geographic-object;['budapeşt'];Budapeşt (macarca Budapest) - Macaristannıñ paytahtı.
political-geographic-object;['bağdad', 'bağdat'];Bağdad (arapça بغداد‎‎) – Iraq Cumhuriyetiniñ paytahtı ve eñ balaban şeeridir.
political-geographic-object;['roma'];Roma (italyanca Roma) - İtaliyanıñ paytahtı.
political-geographic-object;['bükreş', 'bukureşti'];Bükreş (romanca București) – Romaniyanıñ paytahtı.
political-geographic-object;['qudus'];Qudus, Urşelim, Yerusalim (ibranice ירושלים Yeruşalayim, arapça القدس‎ al-Quds) – İsrailniñ paytahtıdır.
political-geographic-object;['kiyev', 'kıyiv'];Kıyiv ya da Kiyev — Ukrainanıñ paytahtıdır, Şarqiy Avropada eñ eski şeerlerden biridir.
political-geographic-object;['belgrad'];Belgrad (sırbca Београд) - Sırbistannıñ paytahtı.
political-geographic-object;['yerevan', 'erivan'];Yerevan – Ermenistanıñ paytahtı.
political-geographic-object;['berlin'];Berlin (almanca Berlin) - Almaniyanıñ paytahtı.
political-geographic-object;['pekin', 'hanbalıq'];Pekin - Çinniñ paytahtı.
political-geographic-object;['tayland'];‌ Tayland, resmiy adı Tayland Qırallığı - cenüp-şarqiy Asiyada bir memleket.
political-geographic-object;['abeşistan'];‌ Abeşistan, resmiy adı Abeşistan Federal Demokratik Cumhuriyeti – Afrikada bir memleket.
political-geographic-object;['moskva', 'mosqu', 'moskova'];Yañı adını qoymağa : Moskova Moskova ya da Moskva – Rusiye Federatsiyasınıñ paytahtı.
political-geographic-object;['benin'];Benin – Afrikada bir memleket.
political-geographic-object;['rusiye şuralar federativ sotsialistik cumhuriyeti', 'rusiye şuralar federativ sotsialist cumhuriyeti', 'rusiye şfsc', 'rsfsr', 'rşfsc'];Rusiye Şuralar Federativ Sotsialistik Cumhuriyeti, RŞFSC – 1922 - 1991 senelerinde Şuralar Birligi cumhuriyetlerinden biri.
political-geographic-object;['burkina faso'];Burkina Faso - Afrikada bir memleket.
political-geographic-object;['bahamalar'];Bahamalar - Şimaliy Amerikada bir devlet.
political-geographic-object;['san tome ve prinsipi'];San Tome ve Prinsipi – Afrikada bir memleket.
political-geographic-object;['i̇srail'];‌ İsrail, resmiy adı İsrail Devleti – Asiyada bir memleket.
political-geographic-object;['finlandiya'];‌ Finlandiya, resmiy adı Finlandiya Cumhuriyeti – şimal-şarqiy Avropada bir devlet.
political-geographic-object;['samarqand', 'samarkand'];Samarqand (özbekçe Samarqand) - Özbekistanda bir şeer.
political-geographic-object;['kabul'];Kabul – Afğanistanniñ paytahtı.
political-geographic-object;['tirana'];Tirana - Arnavutlıqnıñ paytahtı.
political-geographic-object;['viyana'];Viyana (almanca Wien) - Avstriyanıñ paytahtı.
political-geographic-object;['dakka', 'dhaka'];Dakka ya da Dhaka (bengalca ঢাকা, [ˈɖʱaka]) - Bangladeş Halq Cumhuriyetiniñ paytahtı ve eñ balaban şeeridir.
political-geographic-object;['brüksel'];Brüksel (frenkçe Bruxelles, felemenkçe Brussel) - Belçikanıñ paytahtı.
political-geographic-object;['santyago, çile'];Santyago - Çilenıñ paytahtı.
political-geographic-object;['lefkoşa'];Lefkoşa (yunanca Λευκωσία, türkçe Lefkoşa) - Qıbrız Cumhuriyeti ve Şimaliy Qıbrız Türk Cumhuriyetiniñ paytahtı.
political-geographic-object;['london'];London (inglizce London) – Büyük Britaniyanıñ paytahtı.
political-geographic-object;['tallinn'];Tallinn - Estoniyanıñ paytahtı.
political-geographic-object;['helsinki'];Helsinki (fince Helsinki, isveççe Helsingfors) – Finlandiyaniñ paytahtı.
political-geographic-object;['paris', 'parij'];Paris (frenkçe Paris) – Frenkistannıñ paytahtı.
political-geographic-object;['tiflis', 'tbilisi'];Tiflis – Gürcistan Cumhuriyetiniñ paytahtı ve eñ balaban şeeridir.
political-geographic-object;['atina'];Atina (yunanca Αθήνα) - Yunanistannıñ paytahtı.
political-geographic-object;['tehran', 'teherán'];Tehran (farsça تهران‎) – İrannıñ paytahtı.
political-geographic-object;['tokyo'];Tokyo (yaponca 東京, Tōkyō, "şarqiy paytaht") — Yaponiyanıñ paytahtı, dünyanıñ eñ büyük aglomeratsiyasıdır.
political-geographic-object;['riga'];Riga - Latviyanıñ paytahtı.
political-geographic-object;['vilnüs'];Vilnüs (litvanca Vilnius) - Litvaniyanıñ paytahtı.
political-geographic-object;['katmandu'];Katmandu - Nepalnıñ paytahtı.
political-geographic-object;['oslo'];Oslo (norvegce Oslo) - Norvegiyanıñ paytahtı.
political-geographic-object;['varşava'];Varşava (lehçe Warszawa, inglizce Warsaw, frenkçe Varsovie) – Lehistannıñ paytahtı, Mazoviya voyevodalığınıñ merkezi.
political-geographic-object;['seul'];Seul (koreyaca: 서울특별시) - Cenübiy Koreyanıñ paytahtı.
political-geographic-object;['madrid'];Madrid – İspaniyanıñ paytahtı.
political-geographic-object;['manila'];Manila - Filippinler Cumhuriyetiniñ paytahtı ve eñ balaban şeerlerinden birisidir.
political-geographic-object;['aşğabat'];Aşğabat (türkmence Aşgabat, farsça عشق آباد‎) – Türkmenistannıñ paytahtıdır.
political-geographic-object;['baqu', 'bakü'];Baqu (azerbaycanca Bakı) - Azerbaycannıñ paytahtı.
political-geographic-object;['minsk'];Minsk (belarusça Мінск, Менск. rusça Минск) - Belarusniñ paytahtı.
political-geographic-object;['ottava', 'ottawa'];Ottava – Kanada memleketiniñ paytahtı ve dörtünci büyük şeeridir.
political-geographic-object;['zagreb'];Zagreb - Hırvatistannıñ paytahtı olğan şeer.
political-geographic-object;['qaire'];Qaire (arapça القاهرة‎ - el-Qahire) - Mısırnıñ paytahtı ve eñ büyük şeeridir.
political-geographic-object;['nyu deli'];Nyu Deli - İndistannıñ paytahtı.
political-geographic-object;['almatı'];Almatı (qazahça Алматы, rusça Алматы, Алма-Ата) - Qazahistannıñ sabıq paytahtı ve eñ büyük şeeri.
political-geographic-object;['bişkek'];Bişkek (qırğızca Бишкек, 1926—1991 s.
political-geographic-object;['kişineu'];Kişineu (moldovca Chişinău) – Moldovaniñ paytahtı.
political-geographic-object;['lüblâna'];Lüblâna (slovence Ljubljana) - Sloveniyanıñ paytahtı.
political-geographic-object;['duşanbe'];Duşanbe – Tacikistanniñ paytahtı.
political-geographic-object;['ankara', 'anqara'];Ankara (türkçe Ankara) - Türkiye Cumhuriyetiniñ paytahtı ve eñ balaban şeerlerinden birevidir.
political-geographic-object;['taşkent'];Taşkent (özbekçe Toshkent) – Özbekistannıñ paytahtı ve eñ büyük şeeri.
political-geographic-object;['valparaiso', 'valparaíso'];Valparaiso - Çilede bir şeer.
political-geographic-object;['rio de janeyro', 'rio de janeiro'];Rio de Janeyro - cenübiy Brazilde eñ balaban şeer.
political-geographic-object;['i̇stanbul', 'i̇stambul', 'konstantiniye'];İstanbul (türkçe İstanbul) - Türkiye Cumhuriyetiniñ eñ balaban şeeridir, Osmanlı Devleti ve Bizans İmperiyasınıñ sabıq paytahtı.
political-geographic-object;['nyu york', 'nyu york şeeri'];Bu maqale Nyu York şeeri aqqındadır.
political-geographic-object;['brazil'];‌ Brazil — Cenübiy Amerikada bir memleket.
political-geographic-object;['tehas', 'téxas'];Tehas — şimal-ğarbiy Amerika Qoşma Ştatlarında bir ştat.
quality;['i̇nduizm', 'induizm'];İnduizm – Dünya dinleriniñ biridir.
quality;['i̇slâm', 'musulman', 'musulmanlar'];İslâm, İslâmiyet ya da Musulmanlıq – tek bir tañrını qabul etken semaviy dinlerniñ soñkisi, üç cian dinleriniñ birisidir.
quality;['yeudilik', 'yeudiylik'];Yeudilik (ibranice יהודה - Yehudah) - bir tañrılı İbraimiy dinlerniñ ilkidir.
quality;['hristianlıq', 'hristian', 'hristianlar'];Hristianlıq - bir İbraimiy din, üç cian dinleriniñ biridir.
quality;['protestantlıq', 'protestant'];Protestantlıq - Hristianlıqnıñ eñ büyük üç esas mezebinden biri.
region;['para birlemi'];Para birlemi - mal ve hızmet içün ödeme olaraq bütün devlet ve şahsiy müessiseler tarafından qabul olunmaq kerek olğan qanunğa binaen belgilengen ödeşme vastadır.
region;['aqiqiy sayı'];Aqiqiy sayılar - er bir müsbet, menfiy sayı ve ya sıfır.
region;['zlotı', 'złоtı'];Zlotı - Lehistannıñ para birlemi.
region;['türk lirası'];Türk lirası — Türkiye Cumhuriyetiniñ ve Şimaliy Qıbrız Türk Cumhuriyetiniñ resmiy para birlemi.
simple-planned-collective;['uluğ ulus', 'altın ordu', 'altın orda'];Uluğ Ulus ya da Altın Orda – XIII – XVI asırlarında Şarqiy Avropa ve Ğarbiy Asiyadaki bir devlet.
situation;['acılıq', 'hac', 'hacılıq'];Acılıq, Hacılıq ya da Hac - Musulmanlar tarafından muqaddes sayılğan Mekke şeeri ve etrafındaki Kâbe-i şerife ve diger muqaddes yerlerniñ ziyaret etilmesi ve bazı diniy vecibelerniñ yerine ketirilmesinden ibâret olğan, İslâmnıñ beş şartından biri sayılğan ibadettir.
social-role;['para birlemi'];Para birlemi - mal ve hızmet içün ödeme olaraq bütün devlet ve şahsiy müessiseler tarafından qabul olunmaq kerek olğan qanunğa binaen belgilengen ödeşme vastadır.
socially-constructed-person;['simon bolivar', 'simón bolívar'];Simon Bolivar (ispanca Simón José Antonio de la Santísima Trinidad Bolívar y Palacios Ponte y Blanco. 1783 s.
socially-constructed-person;['adolf gitler', 'gitler'];Adolf Gitler
socially-constructed-person;['atil', 'attila'];Atil ya da Edil
socially-constructed-person;['muhammed', 'muhammed bin abdullah'];Muhammed peyğamber ya da Muhammed bin Abdullah (arapça محمد بن عبد الله‎, doğumı: 571 s.
socially-constructed-person;['leonardo da vinçi', 'leonardo da vinci'];Leonardo di ser Pyero da Vinçi (italyanca Leonardo di ser Piero da Vinci. 1452 aprel 15, Vinçi, İtaliya — 1519 mayıs 2, Ambvaz, Frenkistan) — italyan ressamı, alimi ve yazıcısı.
socially-constructed-person;['ii yekaterina'];II Yekaterina Aleksey qızı
socially-constructed-person;['volfgang amadey motsart', 'wolfgang amadeus mozart'];Volfgang Amadey Motsart (almanca Wolfgang Amadeus Mozart. 1756 yanvar 27, Zaltsburg — 1791 dekabr 5, Viyana) — klassik devirniñ bereketli ve nufuzlı bestekârıdır.
socially-constructed-person;['i napoleon', 'i napoleon bonapart'];I Napoleon Bonapart — Frenkistannıñ birinci imperatorı.
socially-constructed-person;['ii elizabet', 'ii yelizaveta'];II Elizabet (inglizce Elizabeth II. 1926 s.
socially-constructed-person;['ronald reygan', 'ronald reagan'];Ronald Reygan (inglizce Ronald Wilson Reagan) (1911-2004) — Amerika Qoşma Ştatlarınıñ 40-inci prezidenti.
socially-constructed-person;['çingeneler'];Çingeneler ya da Romalar — bir çoq memlekette yaşağan İndistan tamırlı bir halq.
socially-constructed-person;['çermişler', 'çirmişler'];Çermişler ya da mariler - esasen Rusiyede yaşağan fin-ugor halqlarından biri.
socially-constructed-person;['moğollar', 'monğollar'];Moğollar ya da Moğol halqları — moğol tillerinde laf etken bir qaç halq, olardan eñ büyükleri — halhalar, buryatlar, qalmuqlar.
socially-constructed-person;['syerra leone', 'sierra leone'];Syerra Leone – Afrikada bir memleket.
socially-constructed-person;['yeudiler', 'yeudi'];Yeudiler ya da Çufutlar - İsrailde yaşağan samiy grupasından bir halq.
socially-constructed-person;['i̇sa', 'i̇sa mesih'];İsa (arapça عيسى‎ - ‘İsa, ibranice ישו - Yeşu‘, yunanca Ιησούς - Iēsũs. m. e.
socially-constructed-person;['lev tolstoy'];Graf Lev Nikolayeviç Tolstoy (rusça Лев Никола́евич Толсто́й. 1828 s.
socially-constructed-person;['ganeşa'];Ganeşa - İnduizm dinde fil başlı İlâh.
socially-constructed-person;['sarasvati'];Sarasvati - İnduizm dinde aqıl, bilim, güzellik ve usta tillilik Alihesidir.
socially-constructed-person;['gomer', 'homer'];Gomer (yunanca Ὅμηρος, Hómēros) — ulu qadimiy yunan şairi.
socially-constructed-person;['cengiz han', 'ceñiz han'];Cengiz Han
socially-constructed-person;['temir', 'aqsaq temir'];Temir, Aqsaq Temir, Emir Temir ve Timur Lenk adlarınen de belli — Orta Asiyalı meşur bir türk serdar ve basqıncıdır.
socially-constructed-person;['allah'];Allah (Arapça: الله) - İslâm dininde tek bir tañrı.
socially-constructed-person;['anton çehov', 'çehov'];Anton Pavloviç Çehov (rusça Антон Павлович Чехов. 1860 s.
socially-constructed-person;['vladimir lenin'];Vladimir İlyiç Ulyanov (taqma ad Lenin. 1870 s.
socially-constructed-person;['i̇osif stalin', 'stalin'];İosif Vissarionoviç Stalin — Rusiye ve gürci inqilâpçısı, şuralar erbabı, ŞSCBniñ diktatorı, hırsız, halqara cinayetçi.
socially-constructed-person;['asker'];Asker — arbiy işnen oğraşqan adam.
socially-constructed-person;['migel servantes', 'miguel de cervantes'];Migel de Servantes Saavedra (ispanca Miguel de Cervantes Saavedra) - dünyaca meşur ispan yazıcısı.
socially-constructed-person;['halhalar', 'halha'];Halhalar ya da halha moğolları — Moğolistan ealisiniñ çoqluğını teşkil etken moğollarnıñ eñ büyük etnik gruppası.
socially-constructed-person;['kali alihesi', 'kalī'];Kali Alihesi - İnduizm dininiñ Alihesi ve Şakti ve Şivanıñ herabe etmek aspektıdır.
socially-constructed-person;['vayu'];Vayu İnduizm dininde Yel İlâhıdır.
