abstract-quality;['identitate', 'identitate personală', 'identității personale', 'individualitate', 'personală de identitate'];Se referă la identitatea numerică (în sensul continuității existenței) a persoanelor în timp
amount-of-matter;['gaz petrolier lichefiat', 'gazpetrolierlichefiat', 'gpl', 'gaz de petrol lichid', 'gaz de sondă lichid', 'gaz lichefiat', 'gaz lp', 'gaz îmbuteliat', 'gaze îmbuteliate', 'îmbuteliat gaz'];Acronim pentru gaz petrolier lichefiat.
amount-of-matter;['margarita'];Un cocteil cu tequila
amount-of-matter;['apă potabilă', 'apăpotabilă', 'apă de băut', 'apă curată', 'consumul de apă', 'potabilă'];Articol ce tratează apa ce poate fi folosită pentru consumul oamenilor, plantelor și al animalelor
biological-object;['timus', 'glanda timus', 'timusul glandei'];Organ mic, parte a sistemului endocrin
biological-object;['limbă', 'limba', 'glossa', 'limbii', 'lingua'];Organ musculos situat în cavitatea bucală
biological-object;['nucleu', 'nucleu celular', 'karyon', 'nucleate', 'nuclee de celule', 'nucleul celulei', 'nucleului celulei'];Structură mică sferică într-o celulă care conține ADN-ul și controlează activitatea celulei
biological-object;['celulă schwann', 'celule schwann', 'celulele schwann', 'schwann celula'];Formațiune de celule gliale.
biological-object;['spic', 'ureche'];Inflorescență neramificată cu flori sau semințe apropiate de tulpina principală a unei plante
biological-object;['kiwi', 'actinidia deliciosa', 'kiwi fructe'];Fruct al plantei Actinidia deliciosa
biological-object;['lâna de aur', 'golden fleece'];Din mitologia greacă lâna berbecului care i-a dus în zbor pe Frix și pe Hele în Colchida
biological-object;['corn'];Fiecare din cele patru organe tactile (pipăitoare) ale melcului.
biological-object;['orbită', 'orbita', 'găvan', 'cavitatea orbitală', 'craniană orbită', 'ochi soclu', 'orbital cavitatea', 'orbitei'];Formațiune anatomică.
biological-object;['cecum', 'cec', 'cavitatea gastrovascular', 'orb intestin'];Parte a aparatului digestiv
biological-object;['pistil'];Sau gineceu, organul feminin de reproducere a plantelor fanerogame, format din ovar, stil și stigmat
biological-object;['stern', 'manubriul sternal', 'ossternal', 'manubriul sternului', 'mânerul sternal', 'presternul', 'sternebra', 'sternebrele', 'sternului', 'manubrium', 'ster', 'sterni manubrium'];Osul pieptului
biological-object;['endoderm', 'endoblast', 'hypoblast', 'endodermal', 'entoblast', 'entoderm'];Parte a embrionului
biological-object;['frunză', 'frunze', 'abaxial', 'adaxial', 'axil', 'axil frunze', 'axilar', 'crenate', 'foliare', 'frunze compuse', 'frunziș', 'frunză bazală', 'marja de frunze', 'midrib', 'pufos', 'teaca frunze'];Organ vegetativ al plantelor superioare care îndeplinește funcția fundamentală în procesul de fotosinteză, dar servind și la respirație și transpirație.
biological-object;['timpan', 'membrana timpanică', 'myringa', 'timpanică membrana'];Membrană elastică care desparte partea externă a urechii de cea mijlocie
biological-object;['rădăcină', 'rădăcina', 'rădăcini', 'tipuri de radacini', 'radacina', 'rădăcini adventive'];Organ al plantelor superioare.
chemical-object;['radical', 'radicalliber', 'radicali liberi', 'radical liber', 'radicali de oxigen', 'radicalilor liberi', 'radicală', 'reacție radicală'];De exemplu radicalul (gruparea funcțională) a unui acid sau baze
classification-system;['limbaj de marcare', 'limbajdemarcare', 'limbaj de markup', 'limbaj de markup document', 'limbaje de markup'];Utilizat pentru adnotarea textului (de exemplu, paginile Web).
classification-system;['calendar', 'calendare'];Un sistem de împărțire a timpului stabilind lunile și zilele anului
classification-system;['sistem de coordonate', 'sistem de referință', 'sistemdecoordonate', 'sistemdereferință', 'reper inerţial', 'reper inerțial', 'sistem de referinta', 'sistem de referinţă', 'sistem referenţial', 'sistem referențial', 'sisteme de referinţă', 'sisteme de referință', 'cadre de referință', 'cadrele de referință', 'cadru de referință', 'coordonatele', 'referință cadru', 'schimbare de coordonate', 'sisteme de coordonate', 'transformare de coordonate'];Grup de obiecte, considerate în stare de repaus, față de care se raportează mișcările altor corpuri.
cognitive-event;['complexul oedip', 'complexul oedip şi electra', 'complexul oedip și electra', 'complexul lui oedip', 'oedipian complexe'];Teorie în psihologie formulată de Sigmund Freud
cognitive-event;['vis', 'visare', 'vise'];Constând dintr-o succesiune de imagini, sunete, idei, semne, mirosuri și / sau senzații.
cognitive-event;['angoasă', 'angoasa', 'angst'];Dar și existențialism (originar folosită ca angst, din daneză), drept o stare caracterizată prin neliniște, tulburare, îngrijorare (adesea patologică, în cazul psihologiei).
cognitive-event;['memorie', 'amintire', 'amintindu-', 'amintiri', 'memoriei umane'];Proces psihic la om și unele animale
cognitive-event;['gândire', 'cugetare', 'meditare', 'meditație', 'gândirea', 'aplicare', 'decerebrare', 'gândurile', 'procesul de gândire', 'rațiune'];Proces psiho-mental
cognitive-event;['gust', 'simțul gustului', 'gust de bază', 'gust senzație', 'gustativ', 'gustativ percepția', 'gustativ senzație', 'gustul de bază', 'percepția gustului'];Pipăitului, văzului, auzului, gustativ.
cognitive-modal-description;['prejudecată', 'bias', 'preconcepție', 'aduce atingere', 'prejudecăți', 'prejudecățile', 'părtinire'];Preconcepție, prejudiciu, părere, opinie preconcepută de cele mai multe ori eronată și defavorabilă, impusă de mediu sau de educație, pe care și-o face cineva asupra unui lucru, idee adoptată, de obicei, fără cunoașterea directă a faptelor.
cognitive-modal-description;['libertarianism', 'libertarian', 'libertarianismul', 'liberalii'];Suprarealism (proclamă o libertate totală)
commerce-role;['bun economic', 'bun', 'bunuri', 'comerțului bun', 'mărfuri', 'produs'];Obiect care se vinde în comerț
dependent-place;['coordonate astronomice ecliptice', 'declinație', 'latitudinecelestă', 'longitudine ecliptica', 'coordonate ecliptice', 'longitudine ecliptică', 'declinaţie', 'declinația', 'latitudine cerească', 'sistemul de coordonate ecliptica'];Una dintre coordonatele ecliptice ale unui punct de pe sfera cerească
dependent-place;['peșteră', 'cavernă', 'grotă', 'peştera', 'peşteră', 'peștera', 'peșteri', 'caverne', 'pestera', 'pestera sacru', 'pestera sacru minoice', 'peșteră lacrimar'];Cavitate naturală în regiune de carst din scoarța pământului.
dependent-place;['nucleu atomic', 'nucleu', 'nucleele atomice', 'nucleul atomic', 'nucleelor atomice'];Colecție de protoni și neutroni în centrul unui atom, în care se concentrează aproape toată masa și reprezintă sarcina pozitivă a atomului
dependent-place;['cală', 'hambar', 'marfă de cală', 'marfă pe punte', 'marfă zonă', 'zona de depozitare a'];Sau alte materiale folosite ca depozit pe o navă.
ecological-collective;['plantă', 'floră', 'vegetală', 'regnul plantae', 'flora', 'plante', 'vegetatie', 'vegetaţia', 'vegetația', 'vegetație', 'vegetaţie', 'planta', 'plantae', 'plantele', 'regn plantae', 'regnum plantae', 'vegetabilia', 'floras', 'plantelor de viață', 'specii de plante'];Totalitatea speciilor vegetale existente într-o regiune sau într-un mediu.
event;['mișcare', 'deplasare', 'mişcare'];Orice schimbare a poziției relative a unui corp în spațiu și timp
event;['ștafetă', 'alergaredeștafetă', 'curse releu', 'releu'];Concurs sportiv sau probă atletică la alergări, schi, înot.
functional-matter;['riboflavină', 'lactoflavină', 'vitaminab2', 'vitamina b2', 'hepatoflavin', 'lactoflavin', 'ovoflavin', 'riboflavina', 'vitamina g'];Numărul aditivului alimentar reprezentat de această vitamină din grupa B
functional-matter;['cupru', 'aramă', 'cu', 'numărul atomic 29'];Element chimic cu simbolul Cu
functional-matter;['gaz natural', 'gaz', 'gaze naturale', 'gaz metan'];Gaze combustibile de origine biotică existente în porii rocilor sub formă de amestecuri de hidrocarburi și utilizate ca sursă de energie termică
functional-matter;['noradrenalină', 'noradrenalina', 'norepinefrină', 'noradrenergic', 'norepinefrina'];Hormon adrenergic și neurotransmițător a sistemului nervos simpatic
functional-matter;['dolomit', 'dolostone'];Rocă sedimentară alcătuită 90% din mineralul Dolomit (mineral)
functional-matter;['calcedonie', 'calcedon', 'calcedonia', 'calcedonit'];Varietate de mineral din grupa cuarțului
functional-matter;['topaz'];Mineral și piatră prețioasă
functional-matter;['wolframit', 'wolframite', 'fier mangan tungsten'];Mineral de culoare brun închis
functional-matter;['burete', 'spongie'];O ustensilă folosită pentru curățare
functional-matter;['cesiu', 'cs', 'ceziu', 'numărul atomic 55'];Element chimic cu simbolul Cs
functional-matter;['jad', 'jade', 'jad nefrit', 'jadestone'];Piatră semiprețioasă compusă din silicat natural de aluminiu, calciu și magneziu,
functional-matter;['cesiu', 'cs', 'ceziu', 'numărul atomic 55'];Element chimic cu simbolul Cs
functional-matter;['morenă', 'morainic', 'morene', 'morene glaciare', 'morenă medial', 'morenă recessional', 'resturile glacial'];Un depozit de materiale aluvionare transportate de ghețari în alunecarea lor sau depuse de ghețari dispăruți
functional-matter;['obsidian'];O rocă vulcanică
functional-matter;['stelă', 'stela', 'comprimat de piatra', 'stela funerară', 'stelae'];Tip de monument funerar
functional-matter;['plasmă', 'plasmă sanguină', 'plasma din sânge'];O parte componentă a sângelui și limfei.
functional-matter;['coca-cola', 'cocacola', 'coca cola', 'sticla de cola'];Băutură răcoritoare obținută din frunze de coca
functional-matter;['rom', 'rom alb', 'rom lumina'];Băutură alcolică, produs alcoolic de concentrație mai mare decât a vinului, obținut prin fermentare și distilare, adeseori obținut din trestie de zahăr.
functional-matter;['kiwi', 'actinidia deliciosa', 'kiwi fructe'];Fruct al plantei Actinidia deliciosa
functional-matter;['plastic', 'maseplastice', 'materialeplastice', 'masă plastică', 'mase plastice', 'material plastic', 'plasticul'];Plastic, material plastic
functional-matter;['lâna de aur', 'golden fleece'];Din mitologia greacă lâna berbecului care i-a dus în zbor pe Frix și pe Hele în Colchida
functional-matter;['pluton', 'batolit', 'plutonit', 'batholith', 'batholite', 'batholiths', 'plutonic', 'plutonic stâncă', 'plutons', 'rock plutonic'];O formațiune geologică de roci magmatice
functional-matter;['mineral', 'minerale'];Substanțe naturale solide, mai rar fluide, alcătuite din unul sau mai multe elemente chimice
functional-matter;['margarita'];Un cocteil cu tequila
functional-matter;['citoplasmă', 'citoplasma', 'citoplasmatice', 'cytol'];Mediul intracelular, situat între membrana celulară și nucleul unei celule.
functional-matter;['cina cea de taină', 'ultima cină'];Episod din Noul Testament
functional-matter;['plasmă', 'plasmă sanguină', 'plasma din sânge'];O parte componentă a sângelui și limfei.
functional-matter;['sare', 'sare de bucătărie', 'clorurădesodiu', 'nacl', 'clorură de sodiu', 'sare de masă', 'producția de sare', 'sare comună', 'sare de sodiu'];Denumire populară a clorurii de sodiu | clorură de sodiu | clorurii de sodiu.
genetic-collective;['hohenzollern', 'casa de hohenzollern', 'casa hohenzollern', 'casa regală de hohenzollern', 'dinastia de hohenzollern', 'zollern'];Familie dinastică de electori, regi și împărați ai Prusiei, Germaniei și României
genetic-collective;['dinastia tudor', 'casatudor', 'tudor', 'casa de tudor', 'casa tudor', 'dinastiatudor', 'casa lui tudor', 'dinastiei tudor', 'the tudors'];Casă regală engleză
geographical-object;['lagună', 'laguna', 'lagune'];Lac din regiunile litorale.
geographical-object;['insulele cayman', 'cayman', 'insulele caiman'];Codul ISO 3166-1 al acestui teritoriu
geographical-object;['anguilla', 'anguila'];Codul FIPS 10-4 al acestei țări
geographical-object;['insulele mariane', 'insulelemarianelor', 'arhipelagul marianelor', 'ladrone insulele', 'mariane'];Denumite după Maria Anna de Austria soția regelui spaniol Filip al IV lea , între anii 1899 -- 1918 a fost o colonie germană.
geographical-object;['mare', 'oceanul planetar', 'ocean planetar', 'oc. planetar', 'oceanul global', 'oceanul mondial'];O suprafață considerabilă de apă sărată
geographical-object;['pad', 'po', 'râulpo', 'padus', 'râul pad', 'râului po'];Râu în Italia, numit în limba italiană Po
geographical-object;['sena', 'râul sena', 'seine'];După care au fost denumite departamentele
geographical-object;['taiwan', 'republica chineză', 'provincia taiwan', 'republica china', 'taivan', 'nationalist china'];Codul ISO 3166-1 și FIPS 10-4 al acestei țări
geographical-object;['insulele feroe', 'feroe', 'insulele faroe', 'färöer', 'færøerne', 'føroyar', 'faeroë'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
geographical-object;['insulele marshall', 'insulelemarshall'];Codul ISO 3166-1 al acestei țări
geographical-object;['insulele bermude', 'bermuda', 'bermude', 'bermudas'];Codul ISO 3166-1 al acestei țări
geographical-object;['antilele olandeze'];Codul FIPS 10-4 al acestui teritoriu
geographical-object;['arhipelag', 'arhipelaguri', 'grup de insule'];Un grup de insule din Japonia.
geographical-object;['insulele falkland', 'insulele malvine'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
geographical-object;['insulele hawaii', 'insulelehawaii', 'arhipelagul hawaii', 'sandwich insulele'];Arhipelag în Oceanul Pacific, pe care se află statul Hawaii
geographical-object;['lacul ciad', 'laculchad', 'laculciad'];Lac situat în centrul Africii
geographical-object;['rhone', 'ron', 'râul ron', 'fluviul rhône', 'fluviul ron', 'ron, râu', 'râul rhone', 'râul rhône', 'rhone râul'];Numit și Rhone, Rotten, din Elveția și Franța
geographical-object;['mississippi', 'fluviul mississippi', 'fluviulmississippi', 'mississippi river', 'râul mississippi', 'bazinul hidrografic mississippi'];Cel mai mare fluviu al Statelor Unite ale Americii.
geographical-object;['rio grande', 'rio bravo', 'rio bravo del norte', 'río bravo del norte'];Un râu în Statele Unite ale Americii și Mexic
geographical-object;['svalbard', 'insula svalbard', 'insulele svalbard'];Codul FIPS 10-4 al acestui teritoriu
geographical-object;['peninsula sinai', 'peninsulasinai', 'deşertul sinai', 'deșertul sinai', 'sinai'];Peninsulă din Egipt
geographical-object;['anatolia', 'asia mică', 'asia mica', 'asia minor', 'peninsula anatolia', 'platoul anatolian'];Cunoscută în vechime drept Asia Minor (lat. „ Asia mică"), pe atunci provincie a Imperiului Roman
geographical-object;['alabama', 'râulalabama', 'râul alabama'];Un râu ce trece prin statul Alabama.
geographical-object;['savannah', 'fluviul savannah', 'savannah river'];Fluviu în est-sud-estul Statelor Unite ale Americii sau la
geographical-object;['fluviul verde', 'green', 'râulgreen', 'green river'];Afluent al fluviului Colorado din SUA
geographical-object;['vad', 'ford', 'râul ford'];Punctul de trecere minim al unui râu sau fluviu
geographical-object;['baltă', 'iaz', 'iazuri', 'lac'];Corp de apă stătătoare
geographical-object;['parana', 'paraná', 'rio parana', 'río paraná', 'rio paraná', 'râul parana'];Un fluviu ce trece prin Brazilia, Paraguay și Argentina
geographical-object;['cascadă', 'fervenza', 'cascade'];Cădere de apă, situată pe traseul unui râu sau fluviu.
geographical-object;['montserrat'];Codul FIPS 10-4 al acestui teritoriu
geographical-object;['insulele baleare', 'insulelebaleare', 'baleare', 'baleares', 'balears'];Teritoriu ce aparține de Spania, codul ISO 3166-2: ES
geographical-object;['țara de foc', 'țaradefoc', 'ţara de foc', 'țara focului', 'tierra del fuego'];Arhipelag despărțit de America de Sud prin Strâmtoarea Magellan, (descoperit de Magellan în 1520 și explorat de românul Popper în 1886).
geographical-object;['marea bismarck'];La nord de insula Noua Guinee
geographical-object;['peninsula coreeană', 'coreea', 'peninsulacoreea', 'coreea de sud', 'корея де суд', 'peninsula coreei', 'korea', 'peninsula coreea', 'dae-han min-gook-', 'han-gook'];Regiune istorică în Asia
geographical-object;['fluviul murray', 'râulmurray', 'murray river', 'râul murray'];Un fluviu din Australia
geographical-object;['golful hudson', 'golfulhudson', 'hudson bay'];Canada de Nord
geographical-object;['noua caledonie', 'nouacaledonie'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
geographical-object;['insula chios', 'chios', 'khios', 'khíos'];Insulă în Marea Egee
geographical-object;['martinica', 'martinique'];Codul ISO 3166-1 al acestui teritoriu
geographical-object;['insula sfântul martin', 'sint maarten', 'saint martin', 'sf. martin', 'saint-martin', 'saint maarten', 'st maarten'];Codul ISO 3166-1 al acestui teritoriu
geographical-object;['guadelupa', 'gouadeloupe', 'guadeloupe'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
geographical-object;['america', 'americană', 'americi', 'americii', 'americile'];Prescurtare folosită deseori în cuvinte cum ar fi: Pan-Am, Trans-Am
geographical-object;['insula man', 'man', 'insulele man', 'isle of man'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
geographical-object;['insula baffin', 'insulabaffin', 'insula ţara baffin', 'insula țara baffin'];Insulă lângă Marea Baffin.
geographical-object;['cascada angel', 'cascadaîngerilor', 'angel', 'angel falls'];America de Sud
geographical-object;['istmul panama', 'istmul din darien'];Fâșie îngustă de pământ aflată între Oceanul Atlantic și Oceanul Pacific
geographical-object;['groenlanda', 'greenland', 'insula groenlanda', 'gronland', 'kalaallit nunaat'];Codul ISO 3166-1 și FIPS 10-4 al acestui teritoriu
gestalt;['poligon', 'eneaicosagon', 'enicosagon', 'heptaicosagon', 'hexaicosagon', 'octoicosagon', 'pentaicosagon', 'tetracontagon', 'tetraicosagon', 'tricosagon', 'poligoane', 'poligonal', 'poligonal forma'];Figură geometrică
gestalt;['hiperbolă', 'hiperbola', 'hiperbolice'];O curbă în matematică
gestalt;['relief', 'basorelief', 'reliefsculptural', 'altorelief', 'basoreliefuri', 'alto-relievo', 'intaglio', 'mare ajutor', 'reliefuri bas', 'relievo', 'rilievo', 'sculptura de relief', 'sculpturale de relief'];Sculptură artistică
gestalt;['relief', 'basorelief', 'reliefsculptural', 'altorelief', 'basoreliefuri', 'alto-relievo', 'intaglio', 'mare ajutor', 'reliefuri bas', 'relievo', 'rilievo', 'sculptura de relief', 'sculpturale de relief'];Sculptură artistică
information-encoding-system;['dramă', 'dramaturgie', 'teatru', 'drame'];O specie literară
information-object;['articol', 'articol posesiv'];Parte de vorbire
information-object;['rădăcină', 'radical', 'temă', 'rădăcină și radical', 'rădăcina cuvântului', 'stem', 'tulpina'];Bază a unui cuvânt, radical.
information-object;['logo', 'emblemă', 'logo-ul', 'logo-ul companiei', 'logo design', 'logotip'];Un element grafic personalizat folosit pentru identificarea unei firme
information-object;['marcă înregistrată', 'marcăînregistrată', 'mărci comerciale', 'trademark', '™', 'dreptul mărcilor'];Termen economic și juridic
information-object;['marcă', 'marcă comercială', 'efigie', 'denumire comercială', 'nume comercial', 'brand', 'nume de brand', 'brand-name', 'denumirea comercială', 'denumiri comerciale', 'identitate de brand', 'marca', 'marketing brand', 'marque', 'nume de marcă', 'tradename'];Denumirea sub care este prezentat un produs sau un grup de produse din comerț
information-object;['abreviere', 'prescurtare', 'abreviație', 'abreviat', 'abreviere silabică', 'abrevieri', 'prescurtarea'];Folosită mai ales pentru denominalizarea unor echipe sportive apaținând universității.
information-object;['timbru poștal', 'timbru', 'marcă poștală', 'timbrupoștal', 'marci postale', 'marcă poştală', 'mărci poştale', 'mărci poștale', 'timbru poştal', 'timbre poștale'];Mic obiect de hârtie care se lipește pe documentele trimise prin poștă. colecționarea mărcilor poștale se numește filatelie.
information-object;['medalie', 'decorație', 'medalion', 'medalia', 'art medallic', 'medalii'];Acordat sportivilor care ocupă locul I într-o competiție
information-object;['steaua lui david', 'david magen', 'lui solomon sigiliu', 'magen david', 'mogen david', 'scut lui david'];O hexagramă alcătuită din două triunghiuri echilaterale, folosită ca simbol al evreilor și ca element emblematic la decorarea sinagogilor.
information-object;['sos'];Apel internațional radiotelegrafic.
information-object;['domesday book', 'rezervați domesday', 'rezervați doomsday'];Un registru al anchetei privind terenurile și animalele din cea mai mare parte a Angliei și o parte din Țara Galilor, care a fost finalizat în anul 1086.
information-object;['ro', 'ρ', 'rho'];A 17-a literă din alfabetul grec (în greacă Ρ, minusculă ρ)
information-object;['cod numeric personal', 'număruldeasiguraresocială', 'cnp', 'număr de securitate socială', 'numărul de securitate socială'];Număr de identificare a fiecărei persoane din România.
information-object;['sol', 'astfel', 'soh'];A cincea notă muzicală
information-realization;['program', 'program de calculator', 'cod', 'script', 'program informatic', 'program de computer', 'software', 'aplicație', 'program logicial', 'program software', 'cod software', 'programe de calculator'];De cele mai diverse naturi
information-realization;['sistem de operare', 'sistemdeoperare', 'sistem operațional', 'sisteme de operare', 'os', 'so', 'sistem de operare calculator', 'sistemului de operare'];Program generic pentru calculator
information-realization;['software', 'soft', 'logicial', 'program de calculator', 'program executabil', 'computer software', 'produse software', 'modul', 'modularitate', 'program de software', 'program software', 'programarea modulară', 'sistem software', 'software-ul', 'software-ul de sistem', 'tehnologie software'];Ansamblu de activități de analiză, organizare, programare, codificare cu și pentru calculatoare electronice care urmăresc realizarea de programe, sisteme de operare, sisteme de programare precum și toate aceste produse.
information-realization;['bas cifrat', 'bassocontinuo', 'basso continuo', 'aprofundată bas', 'continuo', 'gândit bas', 'thoroughbass'];Notație muzicală specifică barocului, de reprezentare a acompaniamentului, improvizat sau nu, prin transcrierea în partitură a liniei melodice de bas, deasupra căreia se vor construi acorduri indicate de notații numerice scrise sub portativ
information-realization;['bas cifrat', 'bassocontinuo', 'basso continuo', 'aprofundată bas', 'continuo', 'gândit bas', 'thoroughbass'];Notație muzicală specifică barocului, de reprezentare a acompaniamentului, improvizat sau nu, prin transcrierea în partitură a liniei melodice de bas, deasupra căreia se vor construi acorduri indicate de notații numerice scrise sub portativ
information-realization;['cod poștal', 'cod zip', 'cod', 'zip code', 'cod poştal', 'coduri poștale în statele unite ale americii', 'codul poștal', 'codurile poștale', 'cartierul poștal', 'codurile zip', 'zipcode'];Un număr unic atribuit unei localități foarte mici, sau a unei porțiuni dintr-o localitate mai mare, cartier, stradă, etc..
information-realization;['calul troian', 'cal troian', 'cai din lemn'];Un cal gigantic construit din lemn, parte a mitului Războiului troian, care s-a sfârșit cu cucerirea cetății Troia de către ahei. Expresia originară a Calului troian a generat o multitudine de utilizări moderne, cele mai multe fiind folosite la modul figurativ.
information-realization;['contrapunct', 'contratemă', 'polifonie', 'contrapunct specii', 'contrapunctică', 'contrapunctus'];Relație dintre două sau mai multe registre muzicale, care pot fi și voci omenești, care sunt independente în tonalitate și ritm, dar sunt interdependente în armonie.
information-realization;['cantată', 'oratoriu', 'cantata', 'cantate', 'oratorii', 'oratoriul'];Un gen muzical, parte a muzicii clasice, având similarități cu opera.
information-realization;['operetă', 'lumina operă', 'opereta', 'operete'];Un anumit gen de operă comică care are și porțiuni însemnate de dialog, alături de partea muzicală și de dramaturgie,
information-realization;['legendă', 'mit', 'legende', 'legenda'];O povestire (narațiune) despre întâmplări în mare parte născocite din viața unor persoane istorice, sau imaginare.
information-realization;['act', 'parte'];Unitate de acțiune dramaturgică, diviziune a unei opere dramatice, fragment dintr-o lucrare lirică muzicală
information-realization;['thriller', 'film thriller', 'ficțiune thriller', 'film de aventuri', 'film de suspans', 'roman thriller', 'thriller-ul medical', 'thriller de actiune film', 'thrillere'];Un gen artistic întâlnit în cinematografie și literatură
information-realization;['devanagari', 'nagari', 'devanagari script', 'devanagiri', 'devanagri', 'devnagri', 'nagari script', 'nagari script-ul', 'script-ul devanagari'];Literă în alfabetul devanagari
information-realization;['dos', 'diskoperatingsystem', 'disc sistem de operare'];Un sistem de operare single-tasking.
information-realization;['tipografie', 'culegere', 'zețuire', 'zețuit', 'tipograf', 'tipografic', 'tipografice'];Arta și tehnica tipăritului
information-realization;['vorbire', 'limbă vorbită', 'comunicareorală', 'limbaj', 'comunicații de voce', 'limba vorbită', 'comunicare discurs', 'comunicare orală', 'discursul', 'discursul de comunicare', 'limbajul oral', 'orală de comunicare', 'vorbirii umane', 'vorbite de comunicare'];Limbă ale cărei cuvinte sunt exprimate prin viu grai
information-realization;['diplomație', 'diplomaţie', 'relații diplomatice', 'diplomați', 'diplomația internațională compromis', 'negocieri diplomatice'];Artă a negocierii
information-realization;['strategic arms limitation talks', 'salt i', 'salt ii', 'tratativele pentru limitarea armelor strategice salt', 'strategice limitarea înarmării convorbiri'];Tratate de limitare a armamentului nuclear dintre SUA și URSS
information-realization;['relief', 'basorelief', 'reliefsculptural', 'altorelief', 'basoreliefuri', 'alto-relievo', 'intaglio', 'mare ajutor', 'reliefuri bas', 'relievo', 'rilievo', 'sculptura de relief', 'sculpturale de relief'];Sculptură artistică
information-realization;['relief', 'basorelief', 'reliefsculptural', 'altorelief', 'basoreliefuri', 'alto-relievo', 'intaglio', 'mare ajutor', 'reliefuri bas', 'relievo', 'rilievo', 'sculptura de relief', 'sculpturale de relief'];Sculptură artistică
information-realization;['proiectare asistată de calculator', 'programdedesenasistatdecomputer', 'proiectarea asistata de calculator', 'proiectarea asistată de calculator', 'asistată de calculator redactare', 'software cad'];Proiectare asistată de calculator (computer-aided design), un grup larg de programe de software, care ajută inginerii, arhitecții și alte categorii de designeri
information-realization;['noul testament', 'noultestament', 'noul legământ'];Scriere religioasă, componentă a Bibliei
information-realization;['film de acțiune', 'film de acţiune', 'action', 'action film', 'comedie film de acțiune', 'filme de acțiune'];Gen de film
information-realization;['vers alb', 'martor versetul'];Expresie sinonimă versului liber.
intentional-collective;['realism', 'naturalism', 'naturalismul', 'pictor realist'];O ideologie estetică în artă
intentional-collective;['societate', 'societatea umană'];Grupări mai mari de oameni care conviețuiesc, trăiesc pe un anumit areal geografic împreună
language;['wu', 'şanhaieză', 'șanhaieză', 'dialectul din shanghai', 'dialectul wu', 'shanghai dialect', 'wu dialect'];Una din subdiviziunile chinezei vorbite, folosită în regiunea Wu
language;['limba mongolă', 'limbi mongolice', 'mongolă', 'limba mongola', 'mongolic', 'limbile mongolic', 'limbă mongolic', 'mongolic limba'];Codul ISO 639-1
language;['bengaleză', 'limba bengaleză', 'bengali', 'limba bengali', 'bengala', 'bengaleza', 'bengală', 'bn', 'bangla'];Codul ISO 639-1
language;['limbi semitice', 'limbăsemitică', 'limbile semitice', 'limbă semitică', 'semitic'];Limbi care fac parte din familia limbilor afro-asiatice
language;['limba georgiană', 'georgiană', 'limba gruzină'];Codul ISO 639-1
language;['faroeză', 'limba feroeză', 'feroeză', 'limba faroeză', 'faeroese', 'insulelor feroe', 'limba insulelor feroe'];Codul ISO 639-1
language;['norvegiană', 'limba norvegiană', 'limbă norvegiană', 'no', 'norvegiana', 'limba norvegiana', 'samnorsk'];Codul ISO 639-1
language;['limba daneză', 'daneză', 'da', 'dan', 'limba daneza'];Codul ISO 639-1
language;['islandeză', 'limba islandeză', 'islandez', 'islandeza'];Codul ISO 639-1
language;['suedeză', 'limba suedeză', 'suedez', 'suedeza', 'sv', 'svenska', 'limba suedeza', 'suedeză\x83'];Codul ISO 639-1
language;['bulgară', 'limba bulgară', 'bulgara', 'bg', 'limba bulgara'];Codul ISO 639-1
language;['turcă', 'limba turcă', 'limba turca', 'turca', 'turc'];Codul ISO 639-1
language;['algol', 'algol-60'];Un limbaj de programare adecvat scrierii algoritmilor.
language;['interlingua'];Codul ISO 639-1
language;['pidgin', 'gaim', 'limbi pidgin', 'limba engleză stricată', 'pidgins'];Un software, client pentru mesagerie instantanee („ IM")
language;['română', 'limba română', 'româneşte', 'românește', 'limba romana', 'limba romînă', 'româna', 'moldovenească', 'ro', 'romîna', 'romînă', 'limba romaneasca', 'limba românească', 'limbă română', 'romaneste'];Codul ISO 639-1
language;['limba engleză', 'englez', 'engleză', 'engleza', 'english', 'lb. engleză', 'en', 'eng', 'english language', 'limba engleza', 'limbă engleză', 'în limba engleză'];Codul ISO 639-1
language;['limba paștună', 'afgană', 'pashto', 'pushto', 'limba paştună', 'limba paștu', 'paştuna', 'paştună', 'paștu', 'paștuna', 'paștună', 'ps', 'pashtu', 'limba pashto', 'paxto', 'pukhto', 'pushtu'];Codul ISO 639-1
language;['limba kurdă', 'kurdă', 'kurd'];Codul ISO 639-1
language;['afrikaans', 'limba afrikaans', 'africa de sud olandeză', 'taal'];Codul ISO 639-1
language;['latină', 'limba latină', 'limbă latină', 'latina', 'latina clasică', 'latin'];Codul ISO 639-1
language;['chineză', 'limba chineză', 'chineza', 'chinezeasca', 'chinezească', 'limba chinezească', 'zh'];Codul ISO 639-1 (de la numele în chineză: zhongwen)
